Job Id,title,skills,description,hourlyRateFrom,hourlyRateTo,fixedPriceEstimate,projectSize,duration,experienceLevel,pricingType,requiredSpecialties,requiredRoles,createdAt
JID_2454,Senior Blockchain Developer,"[""Hardhat"", ""Web3.js"", ""Security Audits"", ""Formal Verification""]","Look, we've been burned before. We're hiring a Senior Blockchain Developer to actually get things done — no excuses. You'll implement a responsive web app with complex UI, fix our slow endpoints, and make the codebase readable. We need someone with strong Hardhat, Web3.js, Security Audits, Formal Verification experience. If you're flaky, don't apply.

Must deliver: working feature, tests, and a knowledge transfer.

We have a small team of senior engineers and designers.",13.49,26.42,,Medium,3-6 months,Entry,hourly,"[""Blockchain / Web3""]","[""Designer"", ""PM""]",2025-07-27T08:56:41.423051Z
JID_2455,Intermediate Backend Developer,"[""Express"", ""Go""]","Creative agency: seeking a Intermediate Backend Developer to lead product design for real-time features. Responsibilities: user research, wireframes, prototypes, and design systems. Preferred tools: Express, Go. Present portfolio with case studies.

Deliverables: design system, prototypes, and handoff documentation.

We have a small team of senior engineers and designers.",6.56,10.31,,Small,6+ months,Entry,hourly,"[""QA & Testing""]","[""Developer"", ""Analyst""]",2025-10-13T00:55:28.423136Z
JID_2456,Intermediate React Engineer,"[""TypeScript"", ""HTML5"", ""shadcn/ui"", ""Jest"", ""Playwright""]","Look, we've been burned before. We're hiring a Intermediate React Engineer to actually get things done — no excuses. You'll implement infrastructure-as-code for scalable deployments, fix our slow endpoints, and make the codebase readable. We need someone with strong TypeScript, HTML5, shadcn/ui, Jest, Playwright experience. If you're flaky, don't apply.

Must deliver: working feature, tests, and a knowledge transfer.

We have a small team of senior engineers and designers.",,,4854.09,Small,1-3 months,Intermediate,fixed,"[""Product / Design"", ""Blockchain / Web3""]","[""Designer"", ""Analyst""]",2025-07-16T14:11:15.423254Z
JID_2457,Expert Infrastructure Engineer,"[""Kubernetes""]","Agency brief: Client needs a Expert Infrastructure Engineer to deliver a cross-platform mobile application. The contractor should be comfortable with quick turnarounds, client-facing calls, and iterative feedback. Tech stack: Kubernetes. Provide examples of similar work and an estimated timeline.

Deliverables: functional deliverable, QA report, and deployment guide.

We have raised seed funding and are scaling rapidly.",,,11820.32,Medium,6+ months,Intermediate,fixed,"[""DevOps / SRE""]","[""Developer""]",2025-10-08T23:36:37.423362Z
JID_2458,Junior Flutter Developer,"[""Flutter"", ""GraphQL"", ""Firebase""]","Creative agency: seeking a Junior Flutter Developer to lead product design for backend infrastructure. Responsibilities: user research, wireframes, prototypes, and design systems. Preferred tools: Flutter, GraphQL, Firebase. Present portfolio with case studies.

Deliverables: design system, prototypes, and handoff documentation.

We're remote-first and value async communication.",,,28891.01,Medium,Ongoing / Indefinite,Senior,fixed,"[""Data Science & ML"", ""QA & Testing""]","[""Architect""]",2025-08-28T21:20:39.423448Z
JID_2459,Expert Product Manager,"[""Design Systems"", ""UI Engineer"", ""Vite""]","Join our product team as a Expert Product Manager. You'll translate product requirements into technical designs and implement smart contracts and integration with off-chain systems. Collaboration with designers and PMs is key. Required: Design Systems, UI Engineer, Vite. Experience with A/B testing and analytics preferred.

Deliverables: feature implementation, metrics dashboard, and rollout plan.

We care deeply about quality, user privacy, and performance.",,,10905.4,Medium,Less than 1 month,Mid,fixed,"[""Frontend Development""]","[""Designer""]",2025-06-10T01:27:42.423557Z
JID_2460,Junior Data Scientist,"[""NumPy""]","Junior Data Scientist needed. Scope: a responsive web app with complex UI. Stack: NumPy. Deliverables include working code, tests, and documentation. Provide timeline and relevant examples.

We have a small team of senior engineers and designers.",22.51,34.97,,Small,3-6 months,Intermediate,hourly,"[""Data Science & ML""]","[""Developer"", ""PM""]",2025-04-29T18:14:54.423649Z
JID_2461,Junior Flutter Developer,"[""SwiftUI"", ""Jetpack Compose"", ""REST API"", ""Realm"", ""Foundry"", ""Web3.js""]","Looking for a Junior Flutter Developer with deep experience in performance optimization. The role focuses on smart contracts and integration with off-chain systems at scale. Required tech: SwiftUI, Jetpack Compose, REST API, Realm, Foundry, Web3.js. You should be comfortable with profiling, benchmarking, and capacity planning.

Deliverables: optimized system, benchmark reports, and monitoring dashboards.

We're remote-first and value async communication.",57.58,105.25,,Small,1-3 months,Senior,hourly,"[""DevOps / SRE""]","[""Designer"", ""Architect""]",2025-08-03T00:38:14.423735Z
JID_2462,Junior Go Engineer,"[""Django"", ""FastAPI"", ""Spring Boot"", ""Accessibility""]","This project is research-focused. We're looking for a Junior Go Engineer to prototype and evaluate backend infrastructure. Responsibilities include data collection, model training, and experimental analysis. Required skills: Django, FastAPI, Spring Boot, Accessibility. You will document the methodology and provide reproducible pipelines.

Deliverables: reproducible code, evaluation report, and presentation.

We're profitable and focused on product-market fit.",,,2031.86,Medium,Ongoing / Indefinite,Junior,fixed,"[""Frontend Development"", ""DevOps / SRE""]","[""Engineer""]",2025-05-16T20:25:30.423820Z
JID_2463,Senior Smart Contract Engineer,"[""Foundry"", ""IPFS"", ""Security Audits"", ""TensorFlow""]","Agency brief: Client needs a Senior Smart Contract Engineer to deliver a responsive web app with complex UI. The contractor should be comfortable with quick turnarounds, client-facing calls, and iterative feedback. Tech stack: Foundry, IPFS, Security Audits, TensorFlow. Provide examples of similar work and an estimated timeline.

Deliverables: functional deliverable, QA report, and deployment guide.

We care deeply about quality, user privacy, and performance.",46.57,61.29,,Medium,Less than 1 month,Senior,hourly,"[""DevOps / SRE""]","[""Analyst"", ""Developer""]",2025-07-31T01:10:44.423924Z
JID_2464,Mid Infrastructure Engineer,"[""Terraform""]","Looking for a Mid Infrastructure Engineer with deep experience in performance optimization. The role focuses on a production-ready backend service at scale. Required tech: Terraform. You should be comfortable with profiling, benchmarking, and capacity planning.

Deliverables: optimized system, benchmark reports, and monitoring dashboards.

We're profitable and focused on product-market fit.",,,13105.47,Medium,Less than 1 month,Mid,fixed,"[""QA & Testing""]","[""Engineer"", ""Architect""]",2025-04-20T02:46:26.424021Z
JID_2465,Junior DevOps Engineer,"[""Docker"", ""Terraform"", ""Kubernetes""]","We're a small, tight-knit startup building web products. We need a Junior DevOps Engineer who can move fast, ship features, and handle uncertainty. You'll own infrastructure-as-code for scalable deployments and work directly with the founding team. Familiarity with Docker, Terraform, Kubernetes is required. Expect rapid iteration, weekly demos, and occasional all-hands.

Deliverables: MVP, metrics instrumentation, and a clear handoff.

Note: equity available for the right fit.

We have raised seed funding and are scaling rapidly.",12.17,15.24,,Medium,6+ months,Entry,hourly,"[""Frontend Development""]","[""Analyst""]",2025-09-22T13:31:51.424105Z
JID_2466,Intermediate Backend Developer,"[""Spring Boot"", ""Django""]","Join our product team as a Intermediate Backend Developer. You'll translate product requirements into technical designs and implement a responsive web app with complex UI. Collaboration with designers and PMs is key. Required: Spring Boot, Django. Experience with A/B testing and analytics preferred.

Deliverables: feature implementation, metrics dashboard, and rollout plan.

We have a small team of senior engineers and designers.",,,4989.54,Small,3-6 months,Intermediate,fixed,"[""Blockchain / Web3"", ""Data Science & ML""]","[""PM""]",2025-04-24T13:20:57.424179Z
JID_2467,Senior Web Developer,"[""Svelte"", ""React""]","Senior Web Developer needed. Scope: an ML model and inference pipeline. Stack: Svelte, React. Deliverables include working code, tests, and documentation. Provide timeline and relevant examples.

We care deeply about quality, user privacy, and performance.",,,16573.16,Small,1-3 months,Senior,fixed,"[""Product / Design""]","[""Developer"", ""Architect""]",2025-08-11T13:34:13.424258Z
JID_2468,Expert iOS Engineer,"[""Jetpack Compose"", ""Realm"", ""SQLite""]","This project is research-focused. We're looking for a Expert iOS Engineer to prototype and evaluate payments. Responsibilities include data collection, model training, and experimental analysis. Required skills: Jetpack Compose, Realm, SQLite. You will document the methodology and provide reproducible pipelines.

Deliverables: reproducible code, evaluation report, and presentation.

We have raised seed funding and are scaling rapidly.",27.26,36.44,,Small,Ongoing / Indefinite,Mid,hourly,"[""DevOps / SRE"", ""Blockchain / Web3""]","[""Designer"", ""Architect""]",2025-06-17T18:27:27.424364Z
JID_2469,Mid DevOps Engineer,"[""CI/CD"", ""Prometheus"", ""Kubernetes""]","Agency brief: Client needs a Mid DevOps Engineer to deliver an ML model and inference pipeline. The contractor should be comfortable with quick turnarounds, client-facing calls, and iterative feedback. Tech stack: CI/CD, Prometheus, Kubernetes. Provide examples of similar work and an estimated timeline.

Deliverables: functional deliverable, QA report, and deployment guide.

We have raised seed funding and are scaling rapidly.",,,16195.36,Small,Ongoing / Indefinite,Senior,fixed,"[""Frontend Development""]","[""Architect"", ""Designer""]",2025-07-05T08:43:16.424469Z
JID_2470,Expert Android Developer,"[""Kotlin"", ""Swift"", ""GraphQL"", ""App Store Connect""]","This project is research-focused. We're looking for a Expert Android Developer to prototype and evaluate real-time features. Responsibilities include data collection, model training, and experimental analysis. Required skills: Kotlin, Swift, GraphQL, App Store Connect. You'll document the methodology and provide reproducible pipelines.

Deliverables: reproducible code, evaluation report, and presentation.

We're profitable and focused on product-market fit.",,,2048.53,Medium,3-6 months,Entry,fixed,"[""Product / Design""]","[""Architect""]",2025-05-04T14:49:51.424554Z
JID_2471,Intermediate Node.js Developer,"[""Node.js"", ""PostgreSQL"", ""Docker"", ""Redis""]","We are seeking a Intermediate Node.js Developer to join our bootstraped Small SaaS team. The successful candidate will work on real-time features, producing maintainable, tested, and documented code. This role requires experience with Node.js, PostgreSQL, Docker, Redis. You will collaborate with product managers and engineers, participate in design reviews, and ensure code quality.

Scope: a responsive web app with complex UI

Deliverables: Production-ready feature set with tests, CI/CD and documentation.

Communication: Weekly synchronous updates and daily async notes.

Why us: We are remote-first and value async communication.",16.7,24.4,,Small,3-6 months,Entry,hourly,"[""Data Science & ML"", ""Backend Development""]","[""Architect"", ""Engineer""]",2025-08-06T01:55:02.424684Z
